CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
Hyundai Creta,2021,2076.5,70.9,28.7,91.1,8.21,-1.1,-1.1,21.9,P0101
Mahindra Scorpio-N,2017,2756.8,110.4,42.5,95.1,49.34,19.97,15.63,28.7,P0171
Toyota Urban Cruiser,2021,1329.5,45,28.5,91.5,5.42,-2,0.52,19.5,P0101
Renault Kiger,2024,1251.5,49.9,15.3,89.8,22.66,0.87,0.68,16.6,None
Honda Amaze,2024,3041.9,111.5,80.5,93.5,52.54,-4.76,-1.8,22.9,P0300
Honda City,2023,2441.9,78.1,71,90.8,37.01,2.05,-1.2,19.7,P0300
Tata Harrier,2024,3391.7,131.7,24.8,88.2,61.25,16.26,12.52,18.9,P0171
Renault Kwid,2022,1442.8,52.6,17.8,95.7,5.85,-0.87,-0.84,13.3,P0101
Tata Safari,2023,1677.6,51.8,82.7,90.7,23.32,5.77,0.67,22.7,P0300
Hyundai Creta,2017,1353.4,50.9,47.3,95.8,24.79,25.57,19.25,27.7,P0171
Mahindra Bolero,2015,3414.2,125.1,17.4,94.2,13.69,0.06,0.87,16,P0101
Toyota Innova Hycross,2015,1134.4,36.6,72.5,91.6,15.37,7.95,0.91,16.7,P0300
Maruti Suzuki WagonR,2018,2100,42,97.7,96,43.25,0.54,-0.04,34.5,P2463
Tata Harrier,2016,2899.4,109.2,26.8,95.6,52.33,19.29,13.98,20.5,P0171
Maruti Suzuki Dzire,2022,2146.1,82.1,35,138.9,38.95,-0.63,-1.69,22.8,P0117
Tata Harrier,2019,1501.1,54.6,52.1,91.8,5.98,0.17,-1.44,32.6,P0101
Hyundai Creta,2019,1013.8,41.5,47.7,92.5,4.08,0.21,-1.44,28.4,P0101
Tata Altroz,2017,2288.5,101.7,61.4,89.3,45.04,-4.55,-0.82,24.4,P0300
Toyota Glanza,2023,3486.2,131,26.9,95.6,63.2,1.87,0.62,19.5,None
Maruti Suzuki Alto,2021,1817.5,69.4,21.3,123.6,33.08,0.13,0.71,18.8,P0117
Skoda Slavia,2015,2272.8,87.2,43.2,88.3,41.2,1.85,0.42,29.3,None
Tata Harrier,2019,1580,42,91.3,90.3,28.88,-0.26,0.1,24.8,P2463
Maruti Suzuki Celerio,2019,866.9,32.6,24.8,95.8,15.53,16.05,16.43,19.6,P0171
Maruti Suzuki Alto,2018,2058.1,75.6,22.9,94,36.95,16.24,18.58,17.1,P0171
Hyundai Alcazar,2016,1489.1,48.7,43.9,130.9,26.49,-1.05,1.23,26,P0117
Hyundai Creta,2016,3169.1,113.5,34.6,132.2,56.55,0.12,0.8,23.6,P0117
Kia Carens,2022,3077,123.1,26.4,93.7,55.51,18.78,14.66,19,P0171
Skoda Kushaq,2022,2363.3,93.4,42.5,91.1,42.79,1.16,-1.82,27,None
Toyota Innova Hycross,2024,2648.5,107.1,35.4,116.9,47.48,-1.47,-1.01,25.7,P0117
Tata Harrier,2019,1422.4,42,94.1,93.7,25.97,-1.88,-0.9,30.7,P2463
Mercedes-Benz GLC,2015,1357.3,50.8,41.8,94.9,5.43,-1.54,-0.19,25.5,P0101
Honda Amaze,2015,1119.1,42,97.2,91.8,20.46,0.9,0.92,21.7,P2463
Ford EcoSport,2015,2100,42,95.1,95,56.36,1.44,1.8,14.3,P2463
Maruti Suzuki Swift,2016,2104.9,72.4,42.5,89.4,37.92,23.1,19.42,29.3,P0171
Mahindra XUV300,2016,2062.7,81.3,46.7,91.8,8.28,-0.87,1.97,26.6,P0101
Renault Kwid,2023,1042.9,35.4,79.9,95.7,18.15,1.82,-1.9,20.6,P0300
Renault Kwid,2018,1822.5,66.3,47.6,89.6,7.28,0.1,1.62,30.5,P0101
Mercedes-Benz GLC,2018,1465.4,63,41,89.5,26.46,25.59,18.47,27.1,P0171
Honda Amaze,2018,2100,42,92.2,89.9,61.93,-0.81,-0.27,17.1,P2463
Mahindra Bolero,2015,2758.5,97.7,83.8,92,44.34,8,1.92,19.1,P0300
Mercedes-Benz GLC,2021,1087.9,36.6,29.4,90.6,4.36,-0.78,-1.78,21.1,P0101
Toyota Fortuner,2024,1987.2,67.7,39.8,134.5,35.4,1.79,0.36,26.3,P0117
Mahindra Thar,2016,1823.8,74.7,20.7,92.1,7.39,-1.32,1.26,17.7,P0101
Maruti Suzuki Celerio,2016,1234.7,51.7,44.3,90.5,21.72,0.95,-1.58,25.4,None
Maruti Suzuki Vitara Brezza,2023,898.9,34.4,21.8,93,3.5,0.7,0.06,17.5,P0101
Toyota Urban Cruiser,2015,3217.6,117,84,91.6,52.4,0.54,0.24,16.6,P0300
Toyota Fortuner,2022,2416.5,94.6,34.1,129.3,43.58,-0.59,-0.49,21.1,P0117
Hyundai Creta,2018,984.5,35.8,29.4,124.5,18.05,-1.17,1.96,19.3,P0117
Maruti Suzuki Dzire,2023,1655.8,61.9,20.3,120,29.84,1.91,1.67,16.4,P0117
Hyundai Verna,2018,3323.1,120.9,45.4,139.1,60.19,1.4,-0.87,28.3,P0117
Toyota Innova Hycross,2024,2818,103.5,28.6,95.4,51,18.69,15.87,18,P0171
Mahindra XUV300,2023,3170.3,115,31.4,92.5,57.08,25.43,12.95,23.9,P0171
Tata Safari,2021,1220.8,43.3,26.5,130.8,22.08,0.69,0.22,18.2,P0117
Tata Nexon,2018,2452.5,94.4,20.2,90.9,9.84,-1.18,0.22,16.2,P0101
MG Astor,2017,3015.5,106.6,36.1,90.8,12.09,0.86,1.51,24.5,P0101
Ford EcoSport,2020,2388.8,95.6,41.4,95.5,43.01,1.72,-0.67,27.6,None
Ford EcoSport,2019,2758.8,102.4,17.6,94.6,11.12,1.61,-1.79,14,P0101
Audi Q5,2015,2881.6,106.7,35,91.1,51.87,-1.07,-0.43,22.2,None
Kia Sonet,2015,1115.3,45.8,44,136.4,19.69,-1.79,-1.51,29.3,P0117
Volkswagen Virtus,2021,2100,42,80.2,88.8,40.01,-1.25,-1.39,25.5,P2463
Toyota Fortuner,2019,1909.9,76.1,51.2,90.5,34.82,24.53,18.87,30,P0171
Kia Sonet,2016,1384.6,52.5,32.6,88.8,5.48,1.59,0,23.9,P0101
BMW X5,2020,1108.6,34.3,72.5,88.6,16.62,0.13,1.02,14.1,P0300
Tata Tiago,2018,1842.6,72.6,33.4,140,32.72,-0.01,-1.55,24.3,P0117
Maruti Suzuki Swift,2024,2648.4,85.6,78,93.9,41.6,-3.25,-0.37,13.7,P0300
Hyundai Creta,2024,3398,131.1,72.3,93.6,62.43,6.03,1.07,30.7,P0300
Maruti Suzuki Alto,2021,1055.7,32.7,53.9,88.7,18.88,0.83,0.46,33.6,None
Tata Punch,2024,1454.8,51.9,23.7,93.3,26.67,1.53,0.68,16.3,None
Maruti Suzuki Dzire,2023,1410,55.4,63.5,92.8,25.69,7.42,1.57,31.2,P0300
Honda City,2018,1296.4,47.3,81.4,91.4,21.1,2.71,-0.23,27,P0300
Nissan Magnite,2019,2919.1,107,35.2,88.9,11.74,-1.06,-1.55,24.3,P0101
MG Astor,2021,948.2,29.3,32.7,94.2,16.73,15.05,20.36,22.9,P0171
Tata Harrier,2015,1587.5,53.5,28.2,91.5,6.25,-1.08,1.44,20.9,P0101
Maruti Suzuki Alto,2015,1283.4,41.1,27.4,112.2,22.83,-1.7,-0.28,22.1,P0117
Maruti Suzuki Baleno,2023,1300.7,68.6,75.3,88.8,29.39,2.24,-1.19,34.8,P0300
Volkswagen Virtus,2022,2020.1,72.6,41.1,94.8,36.84,16.62,21.61,26.6,P0171
Volkswagen Taigun,2019,1949.2,59.9,63.3,93.7,27.57,1.85,-0.89,32,P0300
Tata Nexon,2018,2271.5,79.1,24.3,131.9,40.8,-0.24,-1.68,19.2,P0117
Skoda Slavia,2022,1453.1,49.4,82.8,91.6,21,-6.89,-0.6,30,P0300
Mahindra XUV700,2023,1384.3,55.4,65.4,95.6,22.53,-7.42,-1.6,25.2,P0300
Kia Carens,2020,976.7,29.7,28.4,89.1,17.09,22.85,16.08,19.1,P0171
Hyundai Verna,2018,819.2,38.7,32.1,91,14.58,1.35,-1.39,20.8,None
Mercedes-Benz GLC,2017,3323.8,121.6,48.5,93,13.28,0.35,1.94,28.4,P0101
Jeep Compass,2017,2464.8,90.4,84.8,93.2,43.03,0.31,0.28,18.9,P0300
Nissan Magnite,2015,656.2,25,67,91.8,14.02,-4.58,-0.07,32.3,P0300
Mahindra Marazzo,2022,1114.6,42.9,42.8,88.3,4.41,-1.23,-1.79,28.8,P0101
Maruti Suzuki Celerio,2017,3148.5,131.1,72.4,88.1,59.19,3.94,-0.99,20.2,P0300
Ford EcoSport,2019,3051.5,113,52,88.6,55.17,-0.18,-0.02,30.6,None
Hyundai Creta,2022,2430.6,82.5,60,88.2,37.59,-0.67,0.56,16.5,P0300
Hyundai Tucson,2019,2138.3,86.1,48.5,88.5,38.88,18.82,18.18,29.7,P0171
Toyota Urban Cruiser,2017,1806.7,73.8,17.8,122.1,32.7,-0.92,0.98,15.6,P0117
Hyundai Venue,2017,2158,74.6,77.6,93.8,36.96,-4.94,-1.76,28.9,P0300
Mahindra Thar,2022,2937.4,107.9,45.6,94.6,11.77,-0.94,-0.06,27.8,P0101
Toyota Urban Cruiser,2023,895.9,31.1,92.9,93.7,15.79,-0.65,1.53,14,P2463
Tata Harrier,2018,3186.7,125,40.2,90,57.51,1.97,0.06,28,None
Mahindra Scorpio-N,2015,3682.6,127.7,72.5,88.2,60.22,0.03,1.8,23.9,P0300
Renault Kiger,2023,3384.3,121.4,28.6,93.6,13.48,-0.26,-1.79,21.7,P0101
Jeep Compass,2019,3567.5,123.7,60.8,88.3,58.94,5.2,1.84,20.3,P0300
Toyota Urban Cruiser,2016,777.9,30.3,24.3,91.3,3.11,0.84,1.15,20.8,P0101
Honda City,2018,1487.2,48.8,47.2,90.2,27.09,26.17,20.12,28.5,P0171
Mahindra XUV300,2020,936,36.9,22.4,90.9,3.77,-0.27,-1.77,16.2,P0101
Renault Kiger,2019,1373,48.2,67.2,92.4,21.6,-1.36,-0.65,30.9,P0300
Toyota Urban Cruiser,2016,3146,114.2,29.2,90,56.23,15.3,16.11,18.6,P0171
Maruti Suzuki Ertiga,2016,1626.6,67.3,37.9,95.5,29.72,15.47,17.88,22.9,P0171
Tata Safari,2018,1113.8,38.3,21.8,96,4.37,1.93,-0.91,18.7,P0101
Tata Altroz,2023,1434.6,47.7,46,93.9,25.92,-0.52,1.14,29.6,None
Tata Altroz,2015,1346.4,56.2,16.7,88.5,23.83,20.18,18.84,16.4,P0171
Maruti Suzuki Ertiga,2021,2307.4,91.2,48.7,126.6,41.68,-1.14,-0.17,28,P0117
Kia Carens,2024,770.5,30.3,36.8,88.7,13.55,-0.78,1.59,25.7,None
MG Astor,2024,2276.1,94.1,16.2,89.3,40.73,17.89,21.4,15.4,P0171
BMW X5,2019,2100,42,90.2,90.8,61.88,1.71,1.64,20.2,P2463
Hyundai i20,2015,2027.4,73.4,17.1,118.6,36.5,0.04,-0.8,14.7,P0117
Tata Tigor,2019,1940.9,42,85.2,91.4,34.83,-1.12,1.57,33.9,P2463
Maruti Suzuki Ertiga,2017,1555.4,71.6,73.3,94.8,33.49,-3.24,1.67,23.7,P0300
Mahindra XUV300,2019,2100,42,83.6,92.1,53.4,-2,1.22,24.9,P2463
Renault Kwid,2017,2277.7,92.9,71.5,95.3,47.42,-5.91,-0.79,27.1,P0300
Tata Nexon,2022,1427.6,59,44.8,95.3,25.6,-1.03,0.15,29.8,None
Mahindra Bolero,2016,2613.2,114.4,72.4,88.6,51.3,-6.91,0.59,26.6,P0300
Jeep Compass,2018,2618,107,70.9,93.2,54.01,-5.92,1.61,22.7,P0300
Ford Endeavour,2019,2136.7,77.5,38.2,88.7,38.11,25.18,19.84,25.2,P0171
Mahindra Marazzo,2019,3026.5,113.1,25.9,121.9,54.41,-0.97,0.39,21.7,P0117
Tata Altroz,2021,1647.3,57.6,35,129.6,29.95,-1.8,-1.27,21.5,P0117
Mahindra XUV700,2021,2100,42,94.3,95.9,59.19,-1.28,-1.06,25.7,P2463
Maruti Suzuki Ertiga,2024,2985.4,113.7,38.8,133,54.07,-0.35,0.32,26.8,P0117
Tata Altroz,2017,2733.7,98.9,53.6,94.5,48.84,24.57,19.83,32.9,P0171
Maruti Suzuki Swift,2018,1859.9,42,84.3,92.9,33.06,0.43,0.56,32.4,P2463
Maruti Suzuki Alto,2024,1466.7,42,82.3,91.5,26.04,1.16,1.61,19.9,P2463
Jeep Compass,2015,872.4,27.9,18,88.1,15.64,26.96,20.97,13.3,P0171
Toyota Urban Cruiser,2016,1298.2,61.8,84,94.6,28.58,-1.48,-1.65,21.4,P0300
Maruti Suzuki WagonR,2024,2779.7,112.7,40.5,93.4,49.91,27.67,16.07,27.3,P0171
Jeep Compass,2015,3143.4,114.5,49.2,90.6,56.6,22.27,16.85,31.2,P0171
Renault Kwid,2017,860.8,49.9,83.9,89.2,20.92,3.84,1.03,29.9,P0300
Maruti Suzuki Celerio,2021,1720.7,42,90.5,94.9,30.72,-1.62,0.26,20.8,P2463
Hyundai Creta,2016,2112.7,74.3,42.8,91,38.05,0.08,-1.03,28.5,None
Jeep Compass,2019,1839,76.5,43,92.7,32.89,25.9,13.5,27.8,P0171
MG Astor,2018,1086.7,44.2,42.8,92,19.22,25.75,14.16,25.9,P0171
Maruti Suzuki Alto,2022,1178.5,41.9,28.8,139.2,21.09,-1.2,-1.87,18.2,P0117
Honda Amaze,2022,933.4,31.4,19.1,95.4,16.57,16.69,16.84,17.1,P0171
Volkswagen Taigun,2019,2134.7,75.8,32,93.5,38.4,20.79,19.51,24.5,P0171
Maruti Suzuki WagonR,2017,2765,112.6,18.1,133.8,49.83,-1.6,-0.95,16.2,P0117
Maruti Suzuki Swift,2020,1630.9,42,96.2,93.5,29.04,-0.42,1.65,13.4,P2463
Skoda Kushaq,2019,2100,42,86.3,88.6,42.56,-1.89,0,32.1,P2463
Skoda Slavia,2022,1621.8,68.8,39.2,90.1,6.42,-0.22,-1.82,27.1,P0101
Mercedes-Benz GLC,2021,1594.5,57.5,18,91.8,28.44,-0.69,-0.68,16.8,None
Tata Safari,2021,2770.4,98.7,19,89.2,11.15,-0.16,0.64,17.8,P0101
Kia Carens,2015,1686.7,63.6,17.2,93.1,30.17,23.05,16.79,14,P0171
Toyota Urban Cruiser,2022,982.3,42.2,15.8,117.7,17.87,-1.83,-0.15,17.1,P0117
Renault Kiger,2018,922.7,30.7,40.9,94.6,3.6,-0.77,-1.38,26.6,P0101
Skoda Kushaq,2017,1652.3,67.7,49.4,89.5,6.55,0.73,0.75,29.9,P0101
Hyundai i20,2019,2150.5,87.4,18.3,88.7,38.57,-0.73,1.77,14.9,None
Volkswagen Taigun,2017,1638.2,56.8,16.9,93.6,6.62,-1.51,-1.06,14.7,P0101
Mahindra Marazzo,2017,3120.9,116.5,54.1,94.6,55.77,-1.02,-0.88,29.9,None
Tata Harrier,2020,2100,42,96.9,95,59.26,1.96,0.39,28.7,P2463
Hyundai Verna,2020,1453,62.2,44.3,91.7,5.82,-1.33,0.34,29.9,P0101
Maruti Suzuki Vitara Brezza,2019,3132.3,125.8,27.6,121.7,56.81,-0.21,-0.92,18.5,P0117
Honda Amaze,2022,3321.9,133.7,40.3,94.9,59.47,24.6,15.2,28.2,P0171
Hyundai Creta,2021,2779.2,100,22.4,114,49.83,-1.19,-0.99,18.1,P0117
Maruti Suzuki Vitara Brezza,2019,3484.9,130.5,27.3,94.6,63.15,19.67,21.96,20.9,P0171
Mahindra XUV700,2023,848.6,39.2,17.6,90.4,14.81,16.75,18.18,16.2,P0171
Hyundai Creta,2023,1324.2,42,97.9,90,23.87,-2,-1.35,24.7,P2463
Mercedes-Benz GLC,2021,2398.3,91.8,81,88.2,43.43,-0.13,-0.61,22.6,P0300
Mercedes-Benz GLC,2021,2263.7,80.7,47,95.7,40.3,-0.69,1.35,30.7,None
Hyundai Creta,2019,1247.4,42,93.9,93.4,22.88,-0.55,0.34,29.2,P2463
Hyundai Creta,2022,940,40.6,53.3,112.1,16.44,-1.42,0.25,30.7,P0117
Renault Kiger,2021,2687.8,101.2,29.7,94,48.33,16.77,12.17,19,P0171
Hyundai Creta,2024,2772.1,98.3,26.3,91.5,49.46,24.54,15.94,17.2,P0171
Maruti Suzuki Dzire,2015,3362.2,126.3,50.1,95.7,13.51,-1.35,0.38,30.4,P0101
Tata Tiago,2015,813.2,28.1,53.2,88.7,3.25,0.03,-1.27,29.4,P0101
Tata Tigor,2022,1476,60,18.7,94.9,26.46,-1.22,0.76,13.8,None
Maruti Suzuki Dzire,2020,3385.7,130.5,35.7,119.5,61.4,-0.9,0.67,24.9,P0117
Kia Sonet,2023,2317,82.6,50.6,120.2,41.58,-0.01,-0.54,31.8,P0117
Renault Kiger,2022,1025.3,43.3,35.7,90.3,18.82,27.14,12.28,23,P0171
Hyundai Alcazar,2020,3448.4,130.7,16.8,125.1,61.65,-0.51,-1.79,15.1,P0117
Maruti Suzuki Alto,2023,2775.2,110,37.8,121.9,50.04,0.63,1.41,22.2,P0117
Toyota Urban Cruiser,2018,2746.6,103.4,48.8,88.5,49.53,23.2,14.02,28.5,P0171
Audi Q5,2019,2865.7,101.5,84.5,93.4,47.07,2.46,1.46,19.4,P0300
Mahindra Marazzo,2024,2100,42,84,88.6,46.77,-0.43,-1.72,33.1,P2463
Hyundai Venue,2019,1124.9,35.2,26.9,90.9,4.58,1.79,-0.69,19.3,P0101
Renault Kwid,2018,1212.1,45,33.2,89.8,21.85,1.71,1.25,22.8,None
Tata Harrier,2020,3291.3,121.7,38.4,93.1,13.21,0.41,1.14,24.4,P0101
Hyundai i20,2023,3477.4,127.2,51.5,88.8,62.83,0.44,1.35,32.4,None
Mahindra Thar,2016,1413.8,42,89.2,90.3,25.72,-0.72,1.8,34.3,P2463
Toyota Innova Hycross,2018,3223.2,115,25.2,91.8,57.62,0.41,0.27,17.7,None
Maruti Suzuki Celerio,2017,925.7,37.2,36.9,115,16.87,-0.48,1.09,22.1,P0117
Toyota Fortuner,2017,2678.3,108.4,71.7,93.4,50.33,-5.59,-0.92,25.8,P0300
Tata Safari,2024,2660.4,100.3,23,127.5,47.48,0.42,0.29,16.9,P0117
Hyundai Alcazar,2019,874.6,46.7,78.8,91.7,22.7,7.78,1,27.2,P0300
Tata Altroz,2024,2061.7,74.3,20,95.9,37.52,24.62,15.46,16.1,P0171
BMW X5,2017,1118.7,36.7,32.1,130.5,20.25,0.95,-0.07,22,P0117
Toyota Urban Cruiser,2020,2397.5,88.6,33,94.8,9.57,1.15,-1.29,21.7,P0101
Kia Seltos,2021,2139,77.4,44.4,95.2,38.02,25.64,15.09,29.6,P0171
Hyundai Venue,2021,3184.4,124,79.5,95.8,59.04,2.2,1.02,21.3,P0300
Mahindra Bolero,2016,2600.8,99.7,24.1,90.9,46.36,-0.36,0.57,17.8,None
Skoda Slavia,2021,3287.4,117.1,43.9,90.2,13.09,0.71,1.97,28.8,P0101
Nissan Magnite,2015,2950.4,98.8,63.7,93,49.98,-3.65,-0.62,21.7,P0300
Nissan Magnite,2024,2563.1,99.9,29.9,93.7,46.06,-1.53,0.84,23,None
Toyota Glanza,2018,1955.2,74.7,50.5,139.6,34.77,-0.34,-0.11,28.6,P0117
Tata Tiago,2016,1045.4,33.9,28,123.8,18.67,-1.33,-1.55,22.6,P0117
Mahindra XUV700,2018,2509.8,94.8,72.3,92.9,46.97,-7.18,1.09,27.7,P0300
Jeep Compass,2022,2610.8,98.6,41.8,136.9,47.18,1.96,-0.01,26.2,P0117
Maruti Suzuki Ertiga,2020,3082,110.3,16.4,133.4,55.07,-1.47,-0.18,16.3,P0117
Honda Amaze,2017,1105.1,42,84.5,91.3,19.69,0,0.92,22.3,P2463
Mahindra Bolero,2019,1993.3,42,83.9,94.4,35.41,-0.58,0.78,18.3,P2463
MG Hector,2021,1430.1,57.6,83.8,93.2,26.46,2.68,1.43,28.8,P0300
Volkswagen Virtus,2024,1919.1,75.4,40.7,92.8,34.99,0.17,1.95,28.4,None
Ford EcoSport,2022,2794,104.3,29.5,91.1,11.18,1.63,1.43,20.2,P0101
Hyundai Verna,2015,1552.1,63.1,26.6,91.3,28.06,0.67,-0.36,17.6,None
Honda Amaze,2018,1849.1,42,94.7,92.3,33.33,-0.18,1.56,21.3,P2463
Maruti Suzuki Baleno,2024,2421.7,75.1,73.1,94.1,36.79,-3.7,1.1,18.9,P0300
Volkswagen Taigun,2019,3160.6,121.4,30.6,126.6,56.98,-0.28,-1.05,20.6,P0117
Toyota Innova Hycross,2019,3039.7,110.6,32.1,137.3,54.26,0.22,0.21,23.5,P0117
Honda Amaze,2017,2789.4,108.8,32.5,93.1,50.64,27.68,12.31,22.5,P0171
Mahindra XUV300,2023,2433.9,92.6,39.1,92.1,43.57,-0.5,1.07,22.9,None
Skoda Kushaq,2018,2100,42,86.5,91.3,48.84,0.55,-0.03,28.3,P2463
Mahindra Thar,2015,2141.2,88.2,20.9,119.1,38.07,-1.81,-1.14,16.3,P0117
Maruti Suzuki Alto,2020,2254.1,82.7,52.4,89.3,8.97,0.47,-1.96,31.7,P0101
Hyundai i20,2017,2175.9,78,18.1,96,39.2,26.53,13.13,18.1,P0171
Ford Endeavour,2017,1246.1,49.4,69.2,94.5,23.89,-3.41,-0.67,16.9,P0300
Tata Safari,2020,2264.6,83.7,25.2,89.3,40.53,-0.65,0.19,19.3,None
Tata Tiago,2018,1468.6,52.9,49.1,93.1,5.94,1.63,-1.07,31.3,P0101
MG Hector,2017,772.3,23.1,97.7,93.9,13.64,-1.62,1.16,31.4,P2463
Kia Seltos,2017,3081.3,118.2,20.9,94.8,55.59,15.24,14.86,17.8,P0171
MG Hector,2018,1369.7,42,81.6,95.9,24.59,0.17,-1.12,21.4,P2463
Mahindra Marazzo,2019,1195.5,42,95,90.3,21.05,-1.32,1.78,19.5,P2463
Tata Safari,2016,1468.7,61.4,39.8,94.2,26.56,21.17,19.82,23.5,P0171
Toyota Fortuner,2020,2100,42,85.8,88.5,50.05,-0.68,-0.23,27.9,P2463
Ford Endeavour,2016,2718.1,107.3,21.1,95,48.83,1.07,-1.75,15.8,None
MG Hector,2023,2100,42,94.9,95,49.35,0.21,0.87,13.4,P2463
Hyundai Verna,2017,2379.8,83.3,42.2,93.7,43.28,16.66,21.8,25.7,P0171
MG Astor,2021,2347.6,84,48.6,90.9,42.63,21.65,19.42,29.6,P0171
Volkswagen Virtus,2020,755.4,34.7,43.3,88.3,3.07,1.26,0.6,28.9,P0101
Hyundai Alcazar,2020,2100,42,92.5,94.9,45.2,0.47,1.89,19.6,P2463
Nissan Magnite,2021,2956.3,115.4,79.8,90.9,54.95,5.37,-0.67,32,P0300
Toyota Urban Cruiser,2023,2286.3,83.8,50.2,128.2,40.98,1.9,1.81,31.5,P0117
Hyundai Venue,2022,1296.1,45.7,33.2,89.3,23.17,0.84,1.59,24,None
Maruti Suzuki Ertiga,2016,1602.9,61,42.7,94.4,28.44,25.52,17.8,29.2,P0171
Mercedes-Benz GLC,2017,1407.9,54.7,29.1,88.6,25.42,1.05,1.21,22.8,None
Mahindra XUV700,2020,2369.3,96,17,90.5,42.5,17.78,18.38,13,P0171
Mahindra XUV700,2015,2123.2,87.2,39.4,88.3,38,0.7,-0.62,23.8,None
Maruti Suzuki Celerio,2017,2068.2,82.4,43,93.5,8.28,-0.41,1.76,27.2,P0101
Kia Seltos,2017,1209.4,51.5,46.3,120.3,22.1,-1.19,-0.92,27.7,P0117
Tata Punch,2017,1642.9,68.4,39.7,88.9,6.65,-1.32,-0.92,26.5,P0101
Toyota Innova Hycross,2022,2978.7,103.6,62.7,95.1,52.51,4.58,1.92,21.7,P0300
Hyundai Alcazar,2021,3063.9,119.1,78.4,92.8,58.76,-3.54,-1.37,22.7,P0300
Kia Carens,2023,1812.1,68,36.6,90.6,7.2,-1,-1.61,23.6,P0101
Renault Kwid,2024,3192.2,123.2,22.8,89.8,57.94,0.41,1.04,19,None
Mahindra Thar,2021,1943.5,80.3,72.1,92.3,37.04,-0.47,-0.87,14.4,P0300
Maruti Suzuki Dzire,2019,2258.8,79.3,39.5,124.2,41.07,0.22,1.72,23.7,P0117
Toyota Glanza,2015,3038.1,115.4,36.2,93.6,12.22,0.45,0.51,26.4,P0101
Tata Tigor,2022,2209.9,82.6,50.4,116.7,39.86,-0.39,0.41,32,P0117
Hyundai Creta,2019,2108.6,82.3,38.1,89.9,37.66,0.17,0.89,24.7,None
Kia Seltos,2015,785.8,26.5,19,117.5,13.92,0.71,-1.28,16.3,P0117
Kia Seltos,2016,1935.3,68.8,34.5,92.6,34.81,24.43,16.75,21.8,P0171
Honda Amaze,2024,2100,42,90.4,88.3,57.67,-1.23,-1.37,20.5,P2463
Toyota Glanza,2024,1167.1,52.1,30.1,89.9,4.76,-0.06,0.62,20.6,P0101
Skoda Slavia,2024,3389,122.4,78,91.9,54.18,3.25,-0.71,23.4,P0300
Maruti Suzuki WagonR,2016,2678.5,101.1,51.8,90,10.78,-0.92,-1.57,30.9,P0101
Maruti Suzuki Ertiga,2015,1021.1,43.5,33.4,93.6,4.02,0.45,-1.32,22,P0101
Toyota Fortuner,2016,934.9,38.2,94,95.1,16.76,-0.12,-1.41,21.7,P2463
Renault Kwid,2022,2793.6,111.5,44.8,129.9,50.34,-1.31,1.27,26.9,P0117
Maruti Suzuki Swift,2016,2100,42,86.7,92.6,39.28,1.8,0.18,32.3,P2463
Maruti Suzuki Vitara Brezza,2021,1939.1,42,88.1,90.8,35.13,1.5,0.49,17,P2463
Skoda Slavia,2023,2631.4,93.7,50.2,121.6,47.69,0.05,-0.69,30.1,P0117
Renault Kwid,2024,1976,69.8,17,88.4,7.97,-1.54,-0.52,12.9,P0101
Ford Endeavour,2018,2895,113,46.8,126.1,52.37,1.96,-1.33,29.9,P0117
Tata Safari,2024,1172.7,44.6,46.7,94.6,4.78,-0.21,-0.08,27.1,P0101
Honda City,2016,811,23.5,25.1,94.9,3.18,1.88,1.22,20,P0101
Tata Tigor,2016,2977,105.9,32.2,93.1,53.17,16.67,21.34,20.8,P0171
Maruti Suzuki Vitara Brezza,2019,781.8,27.6,94.8,93.1,14.41,-1.2,-0.69,24.8,P2463
Toyota Fortuner,2017,3434.9,127.9,16.8,95.6,61.58,0.68,-1.98,16.8,None
Renault Kiger,2024,2110.1,75,24.6,91.1,38.41,0.17,-0.17,20.4,None
Volkswagen Virtus,2015,1351.7,42,84.1,93.8,23.97,1.45,1.43,25.7,P2463
Renault Kwid,2020,2565.8,92.3,42.6,94.2,10.27,0.27,-1.03,28.5,P0101
Mercedes-Benz GLC,2022,965.4,35,46.2,94.9,17.45,-0.19,-0.17,28.9,None
Skoda Kushaq,2024,2100,42,90.2,92.4,59.48,-0.47,-0.78,26.8,P2463
Kia Sonet,2023,1144.7,49.3,41.7,115.5,20.22,0.46,0.79,27.4,P0117
Tata Tiago,2024,2539.7,89,19.7,93.5,45.65,16.17,21.88,18.1,P0171
Tata Tigor,2020,2130.6,79.2,33.8,120.8,38.73,0.34,1.33,20.6,P0117
Maruti Suzuki Vitara Brezza,2018,715,44.5,68.9,89.5,17.64,0.91,1.6,24.7,P0300
Tata Punch,2022,1279,49.4,15.3,120.1,22.92,-1.92,-0.67,16.5,P0117
Mahindra XUV700,2021,1674.2,68.8,65.2,95.2,31.2,0.36,-1.74,24,P0300
Mahindra Thar,2018,3117.9,115.4,48,115.1,55.99,1.2,-0.12,29.5,P0117
Hyundai i20,2020,910.6,42,82.3,94.8,16.68,0.87,-0.01,29.6,P2463
