ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TARGET_DTC
2045.1,45.0,82.3,89.0,37.02,-0.93,-0.74,11.1,P2463
3200.0,112.6,27.1,95.0,57.84,0.16,0.81,14.5,None
1896.5,64.0,23.3,91.2,34.63,1.26,-0.65,16.6,None
2100.0,45.0,76.7,89.6,46.97,2.0,-0.75,16.0,P2463
2403.6,81.2,18.8,93.0,43.38,1.55,0.88,12.2,None
2305.4,84.5,18.8,92.4,41.87,0.26,-0.69,13.7,None
1390.3,45.4,24.6,92.5,25.21,0.08,-0.96,18.1,None
1843.6,61.9,15.3,95.4,33.1,-0.14,0.17,14.7,None
2550.2,94.9,50.7,94.2,51.09,-1.31,-0.46,12.3,P0300
2719.4,109.7,84.7,95.2,54.26,1.22,-0.69,26.7,P0300
1076.4,34.5,42.0,93.7,18.9,-0.65,-0.31,26.9,None
2481.7,87.6,33.1,93.2,45.13,16.27,12.99,19.1,P0171
821.6,30.3,51.5,89.5,14.91,1.82,0.46,28.2,None
941.3,37.1,16.4,94.6,17.03,-0.17,-0.77,14.2,None
2100.0,45.0,83.4,89.4,52.21,0.4,-0.15,25.6,P2463
1257.1,47.8,39.7,90.5,22.31,1.49,0.78,22.2,None
1140.0,42.2,37.7,91.9,20.37,1.31,-0.91,20.0,None
918.9,29.7,54.3,115.8,16.58,1.14,-0.54,31.2,P0117
1418.4,45.3,49.0,91.9,25.38,-0.54,-0.48,27.8,None
812.0,30.2,31.0,94.0,14.88,-0.71,-0.34,21.8,None
2035.1,70.9,44.9,94.2,36.49,-0.48,-0.28,26.7,None
1692.8,63.5,40.2,91.2,30.75,1.67,0.19,20.6,None
2998.6,101.0,34.1,89.3,54.39,0.58,-0.94,21.9,None
1853.8,45.0,87.6,93.8,33.59,0.55,0.55,26.4,P2463
1657.0,53.4,49.5,92.8,29.35,1.34,-0.75,28.5,None
3098.0,108.4,19.6,89.9,56.05,0.74,0.14,12.9,None
1405.1,60.6,46.4,94.5,30.13,1.3,0.58,15.1,P0300
1589.1,55.7,35.4,90.8,28.36,1.14,-0.04,19.1,None
2079.4,66.9,65.9,93.8,31.88,-0.95,0.07,17.3,P0300
853.4,27.1,49.7,92.4,15.29,-0.48,-0.49,26.7,None
2266.2,81.4,35.3,94.2,41.2,1.55,-0.3,19.5,None
778.2,28.1,19.9,91.8,13.96,-1.75,-0.08,13.0,None
3153.5,105.9,34.3,117.2,57.19,0.58,-0.6,20.3,P0117
2301.5,81.7,39.2,92.2,41.49,-1.73,0.1,20.0,None
2461.2,89.8,44.8,92.3,44.33,0.22,0.59,26.3,None
1641.1,61.0,39.8,95.4,29.15,-0.01,-0.27,22.2,None
2429.6,89.1,22.8,91.4,44.11,-1.52,-0.19,17.8,None
2671.3,94.0,39.4,94.1,47.87,-1.02,0.44,25.2,None
2834.6,103.4,25.6,92.6,51.02,0.08,0.33,15.5,None
1503.0,48.4,24.2,95.9,26.76,-0.35,0.55,18.9,None
1119.8,42.6,30.9,93.0,20.26,-1.52,-0.52,21.2,None
2099.0,69.2,37.2,91.2,37.33,-0.42,-0.45,24.6,None
2410.2,84.5,42.2,90.6,43.12,-0.33,-0.46,24.6,None
3188.9,106.7,48.8,92.8,57.89,1.85,0.03,27.2,None
1876.2,69.6,17.4,91.9,33.7,0.01,-0.04,10.8,None
1835.6,62.5,28.5,90.3,32.87,-1.45,0.5,16.4,None
1698.7,56.1,33.1,90.2,6.78,-0.92,-0.09,18.8,P0101
1723.3,62.8,48.2,90.3,30.58,-0.77,-0.39,25.0,None
1315.7,51.0,49.8,94.7,24.03,-1.41,0.61,28.7,None
1937.0,67.6,54.6,95.9,33.02,1.16,-0.26,12.7,P0300
2974.8,105.5,29.6,89.4,53.83,1.06,0.59,21.3,None
1229.7,44.3,28.1,92.0,21.84,1.07,0.06,19.7,None
1156.0,39.4,48.1,89.6,21.19,-1.3,-0.16,26.9,None
2014.9,68.2,44.9,90.9,35.82,0.52,-0.23,25.7,None
1627.0,58.8,31.5,91.6,29.2,1.55,0.43,21.5,None
3147.6,105.3,51.0,90.4,56.69,-0.3,0.46,26.8,None
1660.6,56.3,31.1,90.9,30.22,1.71,-0.48,20.9,None
1767.8,64.4,34.7,90.8,31.86,1.63,0.13,23.5,None
2432.8,81.4,40.4,91.4,44.15,-0.44,-0.57,21.3,None
2355.9,78.2,30.3,95.5,42.91,0.7,-0.06,18.0,None
1457.0,52.4,29.5,93.0,26.41,-0.74,0.23,18.7,None
2409.8,84.8,53.8,95.0,9.65,-1.8,-0.83,26.6,P0101
2990.2,109.2,44.1,89.9,53.68,-0.2,-0.11,26.7,None
2296.5,76.0,42.5,93.2,41.74,1.16,-0.1,26.3,None
1098.9,37.2,20.4,91.9,4.22,-0.49,-0.13,13.9,P0101
2750.5,91.5,51.9,92.9,49.07,-1.54,-0.61,27.5,None
1027.3,37.8,41.6,96.0,4.02,1.28,-0.21,21.1,P0101
1076.4,35.1,24.0,88.0,19.79,-0.7,-0.89,14.5,None
2903.8,103.0,18.9,90.6,52.24,0.88,-0.77,16.6,None
763.8,26.0,38.1,89.5,13.89,-0.0,0.87,25.2,None
1558.0,58.9,16.3,93.2,28.21,-0.79,0.86,14.3,None
1230.9,40.8,39.6,93.6,21.98,0.3,0.36,22.2,None
1976.6,68.9,39.2,90.3,35.15,1.76,0.27,22.3,None
2540.4,89.2,90.6,94.1,48.08,0.05,0.32,25.1,P0300
2537.5,84.4,42.5,90.4,45.47,24.98,18.55,26.7,P0171
2134.3,78.2,28.2,92.1,37.99,1.68,-0.8,20.3,None
2182.4,78.4,33.5,89.2,39.03,-1.29,0.03,22.0,None
1063.9,34.9,83.5,89.8,19.07,-1.16,0.93,16.5,P2463
1023.8,33.7,26.5,92.6,18.78,-1.31,-0.74,15.2,None
1152.9,41.6,23.8,89.0,20.55,1.28,0.52,18.2,None
2441.6,83.7,23.5,93.0,43.53,1.95,0.24,14.1,None
1589.0,57.4,59.4,95.7,30.28,-1.57,-0.19,18.7,P0300
1332.2,50.6,33.9,94.1,23.97,-0.72,0.09,22.8,None
2743.5,99.5,47.7,90.1,49.29,21.63,19.08,25.8,P0171
1150.8,40.3,62.8,89.4,19.77,0.27,-0.72,12.5,P0300
973.3,36.1,33.3,93.4,18.02,-1.59,-0.99,22.0,None
1184.7,44.3,38.6,95.7,4.58,-0.9,-0.15,25.2,P0101
1150.0,44.7,19.8,95.9,20.55,-1.16,0.06,16.1,None
1505.0,48.3,44.8,95.2,26.78,-1.23,0.64,23.3,None
2840.0,100.8,16.4,91.0,50.81,0.53,-0.23,11.6,None
2703.7,90.0,23.3,91.8,49.07,1.7,0.1,18.0,None
2621.4,90.2,17.9,91.3,46.72,-0.85,0.44,12.2,None
1820.9,67.5,19.7,88.7,33.25,0.24,0.91,14.4,None
2136.4,79.0,17.2,92.1,38.78,-0.71,0.49,10.8,None
1920.8,63.3,42.7,89.5,34.24,1.81,0.01,24.6,None
1541.5,49.2,49.1,89.8,27.32,1.29,-0.05,30.2,None
2763.1,94.6,42.5,88.3,50.06,1.27,-0.89,25.5,None
1480.0,43.4,61.3,88.7,23.62,-0.26,0.35,14.9,P0300
2748.1,98.0,51.4,89.2,51.87,-0.43,-0.32,18.3,P0300
1215.1,41.6,43.7,123.4,22.12,-1.97,0.1,25.8,P0117
2929.7,105.0,47.5,88.0,52.37,22.12,12.12,25.8,P0171
2082.5,72.2,34.8,94.5,37.29,0.86,0.15,22.0,None
1177.1,42.5,35.8,89.9,21.04,-1.19,0.25,22.2,None
2666.4,96.4,25.4,91.8,48.32,-0.42,0.92,18.3,None
2193.1,73.6,52.6,95.3,39.57,1.95,-0.01,27.4,None
1830.9,68.0,40.4,90.3,32.65,15.69,14.55,23.2,P0171
1350.0,46.6,38.7,88.9,24.52,-1.67,0.15,19.8,None
2025.0,65.9,28.3,89.4,36.31,0.39,-0.54,16.6,None
2766.9,93.0,53.2,93.5,50.03,1.49,0.23,29.4,None
1262.4,40.8,41.6,95.0,4.86,1.68,-0.39,22.1,P0101
1893.2,63.5,27.4,90.8,34.5,1.9,0.15,19.4,None
1855.5,64.6,40.0,88.3,33.86,-1.33,0.53,22.1,None
2353.6,77.9,15.2,93.0,42.05,-1.74,0.19,9.5,None
2946.6,100.7,15.3,94.4,52.81,17.54,14.73,9.8,P0171
3166.1,115.8,42.0,88.4,12.82,0.56,-0.94,22.6,P0101
1926.5,67.9,18.8,93.5,34.94,-1.56,-0.35,14.2,None
927.7,28.6,16.1,92.7,3.65,1.23,0.66,12.1,P0101
1070.3,41.8,82.2,88.9,20.51,-0.14,-0.9,25.9,P0300
1519.6,49.6,52.1,91.5,27.68,-1.0,0.17,29.3,None
2451.7,82.0,42.2,88.1,44.57,0.34,-0.95,25.5,None
1006.5,32.6,20.6,88.1,17.66,1.15,0.25,11.7,None
979.9,31.1,42.4,94.8,17.75,-1.83,0.22,23.9,None
2021.1,72.8,22.0,92.4,36.64,1.14,-0.32,12.7,None
1108.1,41.9,45.6,93.2,20.12,-0.95,0.16,25.5,None
825.0,31.5,18.4,89.1,14.43,-0.93,0.79,12.3,None
1844.9,64.2,28.7,92.5,33.13,-0.57,0.62,18.0,None
1510.4,52.2,56.1,89.5,26.45,0.12,0.19,13.1,P0300
1403.1,53.2,42.6,95.0,5.69,1.91,0.17,24.0,P0101
2394.2,81.4,41.8,96.0,43.17,1.16,0.22,23.2,None
1516.4,61.9,57.4,95.5,29.49,-1.98,-0.29,16.5,P0300
2250.8,75.7,20.0,89.3,40.45,0.25,-0.27,12.4,None
1290.4,47.4,31.0,95.6,23.69,1.05,0.92,18.7,None
2032.0,68.3,46.5,121.8,36.45,0.92,-0.84,28.6,P0117
2915.7,98.1,25.8,124.6,52.56,-1.18,-0.77,19.5,P0117
1248.2,42.1,35.3,88.8,22.28,1.49,-0.57,23.7,None
2961.2,101.2,35.5,89.8,53.63,19.31,18.62,18.8,P0171
2819.0,102.7,51.8,88.8,50.61,-0.82,-0.15,26.5,None
877.5,28.7,21.7,90.6,15.77,-0.85,0.15,15.4,None
2675.7,90.8,28.8,93.5,10.76,-0.5,0.3,18.8,P0101
2299.0,79.6,52.3,88.3,41.26,-0.48,-0.08,28.8,None
2588.3,88.7,39.9,94.5,46.24,0.75,-0.05,20.9,None
2061.4,73.9,40.0,89.7,37.11,-1.0,0.96,24.6,None
2100.0,45.0,88.5,94.4,55.41,1.33,-0.08,24.9,P2463
1547.3,49.4,33.5,94.5,6.26,-0.17,0.07,19.2,P0101
3070.6,103.6,39.4,91.5,12.21,-0.46,0.92,23.3,P0101
2609.2,87.9,44.1,91.9,47.31,-1.02,0.82,22.5,None
1213.2,42.3,30.7,95.5,21.42,0.35,-0.84,16.5,None
849.3,32.6,40.4,91.0,15.15,0.8,-0.96,20.8,None
875.2,30.6,30.0,88.5,3.56,-1.74,-0.36,20.6,P0101
2834.4,102.6,41.1,89.2,50.88,1.93,0.31,26.7,None
2452.8,82.2,52.8,91.7,43.68,-1.64,-0.16,29.8,None
1909.6,69.3,54.5,89.1,34.68,-0.89,-0.99,27.9,None
2771.7,99.0,48.0,88.0,49.61,-1.33,-0.19,25.1,None
1883.9,67.1,45.3,92.5,33.89,-0.11,-0.68,27.4,None
2100.7,73.0,32.0,90.0,38.04,0.53,0.51,20.8,None
1550.3,45.0,86.8,89.3,27.8,-0.75,0.81,25.5,P2463
1757.5,62.6,20.5,95.2,31.81,-0.14,-0.11,15.5,None
1282.9,43.6,30.7,89.1,23.04,0.65,0.72,20.7,None
2965.6,107.9,53.3,88.6,53.59,1.88,0.39,27.6,None
1162.2,42.2,26.2,96.0,21.21,-0.04,0.01,14.9,None
1896.5,70.1,40.3,89.9,34.09,-1.42,0.92,24.1,None
2938.6,105.9,21.5,90.2,53.29,0.19,0.18,17.7,None
3050.7,110.4,33.4,91.7,55.31,-1.79,-0.75,18.0,None
3160.2,106.5,32.2,94.6,56.75,1.92,0.72,20.1,None
1634.0,59.3,49.3,89.3,29.62,0.86,0.17,26.1,None
1524.8,53.9,21.6,92.8,27.27,1.7,0.68,12.5,None
2445.8,84.4,49.4,91.4,43.81,0.23,0.5,27.7,None
3021.6,101.5,27.2,90.8,54.26,-0.78,-0.54,17.1,None
1852.1,45.0,89.7,93.8,33.39,-1.83,-0.6,28.4,P2463
2419.4,78.5,52.1,94.3,42.46,0.41,-0.72,15.7,P0300
1733.1,56.6,49.6,92.6,31.46,1.82,0.07,27.3,None
1292.7,47.1,23.2,94.5,23.69,0.28,0.98,12.8,None
2288.5,77.5,48.9,95.6,41.23,-1.7,-0.31,27.3,None
2683.3,92.4,77.6,91.0,46.49,0.31,0.33,25.7,P0300
920.7,28.5,48.9,91.7,17.01,1.3,0.14,24.2,None
1972.1,69.5,34.8,115.5,35.06,1.92,-0.51,22.2,P0117
3098.0,110.9,16.2,92.5,56.11,1.08,-0.06,12.4,None
2439.0,82.0,20.9,91.1,44.01,-0.84,-0.43,17.4,None
2100.0,45.0,88.4,91.9,43.9,-1.76,-0.65,25.7,P2463
1702.9,63.1,41.9,92.0,31.07,1.17,-0.6,21.8,None
2840.2,97.7,40.3,89.2,50.93,-0.43,0.12,25.3,None
2655.4,89.7,34.9,94.3,48.19,1.56,-0.08,20.5,None
1595.1,45.0,79.4,89.5,29.18,0.22,0.82,17.6,P2463
2803.8,105.8,74.7,92.2,54.03,-1.97,-0.08,24.8,P0300
1387.7,47.8,54.8,95.3,25.01,-1.44,-0.62,28.2,None
918.7,36.8,31.2,91.7,3.57,-0.99,0.04,22.0,P0101
2764.8,95.3,54.9,92.4,11.06,-1.47,-0.05,30.1,P0101
851.1,32.8,20.7,94.1,15.07,1.24,-0.35,14.2,None
3072.0,103.7,24.2,93.0,55.77,22.87,15.57,15.9,P0171
2619.4,87.2,45.3,89.1,47.62,1.75,0.86,26.4,None
1924.4,63.9,50.5,93.8,34.62,1.54,0.06,28.0,None
3025.4,108.5,25.3,95.8,54.78,-0.71,0.91,17.1,None
1142.8,44.7,15.2,95.2,4.76,1.23,-0.97,14.7,P0101
1288.9,42.6,79.2,88.2,23.04,1.86,-0.47,26.0,P2463
2007.7,65.4,38.1,92.1,8.14,1.74,0.63,21.5,P0101
3030.1,105.0,31.7,89.4,54.5,1.6,-0.02,18.0,None
2099.6,73.5,72.8,88.9,39.7,0.31,-0.08,22.4,P0300
3134.8,110.1,31.9,95.4,56.19,1.7,0.65,19.8,None
3071.4,110.5,28.1,92.3,55.26,21.56,12.69,18.6,P0171
1464.0,54.7,52.5,92.9,25.99,1.17,-0.44,26.2,None
2839.6,94.8,42.3,92.7,51.42,0.46,-0.15,24.9,None
975.8,37.9,35.6,92.8,17.76,-0.74,-0.12,22.5,None
2298.8,78.2,16.5,94.7,40.89,-1.15,-0.22,15.4,None
3035.7,110.0,25.4,88.3,54.21,1.88,-0.24,18.0,None
1653.7,54.4,42.6,90.1,29.79,1.05,-0.02,24.2,None
2938.0,106.5,21.1,91.3,52.53,-1.25,-0.64,12.6,None
2304.8,71.1,53.4,90.0,37.32,0.68,-0.99,17.6,P0300
1091.6,36.5,23.8,89.9,20.05,21.03,19.08,16.6,P0171
1033.2,32.0,22.3,89.3,18.36,1.14,-0.63,14.0,None
1383.0,48.7,47.6,91.5,25.24,1.87,0.18,27.3,None
1807.4,65.9,23.7,95.0,32.84,-1.35,0.73,13.6,None
836.7,31.7,43.1,88.9,3.43,-0.63,-0.28,23.9,P0101
1246.8,47.2,47.9,88.4,5.13,0.91,-0.28,28.7,P0101
3046.6,102.1,32.3,89.8,55.15,1.66,0.6,17.1,None
1536.2,51.5,51.1,91.5,27.94,0.72,-0.2,28.1,None
2284.6,80.8,54.3,93.8,41.62,0.5,0.01,27.1,None
2288.0,78.3,50.6,90.4,40.81,-1.95,-0.09,25.1,None
2100.0,45.0,82.7,88.3,43.15,0.14,-0.44,27.1,P2463
1080.5,38.1,30.8,92.3,19.88,-0.44,0.69,18.0,None
2783.9,95.2,49.4,94.4,50.58,0.02,-0.1,28.8,None
3017.8,108.6,17.9,89.4,53.83,1.55,0.27,13.8,None
2200.5,76.5,26.6,93.6,39.23,1.39,-0.67,16.7,None
1447.6,50.1,52.2,89.4,25.77,0.31,-0.73,28.1,None
995.9,36.6,24.9,93.2,18.4,0.51,-0.22,18.5,None
3133.9,112.5,54.7,88.9,56.45,-0.33,0.82,32.2,None
1335.8,51.1,47.1,89.0,24.53,-0.12,-0.64,26.4,None
2719.3,96.4,45.2,93.4,48.9,-1.13,0.42,26.2,None
2753.6,104.1,66.8,91.8,53.12,1.96,-0.38,24.0,P0300
2750.8,96.5,37.4,95.0,49.81,0.78,-0.54,22.0,None
1892.9,45.0,86.1,94.7,34.37,-0.24,-0.37,18.8,P2463
1969.4,66.8,51.8,92.1,35.54,1.43,0.11,29.7,None
2772.8,97.1,62.0,90.7,47.83,-0.74,-0.97,13.4,P0300
2546.0,85.2,54.7,94.7,45.88,19.32,18.24,27.8,P0171
2226.1,75.2,49.0,90.6,39.82,0.59,-0.88,24.3,None
1942.6,70.8,20.0,93.8,34.93,-0.59,-0.64,12.0,None
936.2,35.6,18.9,92.0,17.09,0.98,0.92,15.2,None
2203.8,80.2,47.4,90.1,40.05,1.35,-0.73,24.4,None
2370.8,86.8,46.7,95.9,42.71,1.91,-0.88,23.8,None
2603.2,95.4,26.6,125.6,46.82,0.82,0.49,16.0,P0117
1880.7,65.4,52.4,89.5,34.06,0.93,-0.22,26.8,None
2634.6,88.5,52.1,94.3,47.8,0.95,-0.4,27.3,None
2306.8,79.1,52.3,94.3,41.96,18.41,18.81,26.3,P0171
1594.4,56.8,50.7,92.3,28.4,-1.78,-0.84,27.8,None
1733.2,64.9,26.6,95.0,31.64,1.18,-0.24,19.7,None
3020.0,107.3,25.5,92.2,53.87,0.13,-0.66,17.3,None
1767.2,62.0,16.7,88.4,6.94,1.05,0.58,13.1,P0101
918.9,30.5,25.0,92.7,16.12,-1.52,-0.38,17.4,None
1859.2,65.7,27.8,88.9,33.03,-1.57,-0.35,15.0,None
3074.2,106.7,18.7,94.0,54.87,-0.02,0.3,13.1,None
2720.2,97.1,94.6,95.9,51.24,-0.9,-0.47,26.8,P0300
3180.4,109.8,47.3,94.7,57.61,-1.15,0.33,28.8,None
2175.9,77.8,51.3,91.9,39.01,1.16,0.96,28.3,None
1905.8,65.2,40.3,90.7,33.86,-1.82,-0.1,24.7,None
793.6,32.7,54.0,90.2,14.36,1.59,-0.55,29.3,None
1251.5,45.1,37.6,91.9,22.98,-0.82,-0.24,24.1,None
1305.8,49.7,43.0,88.4,23.47,-0.97,0.55,26.1,None
2543.7,93.3,37.1,95.6,45.75,0.44,-0.46,19.6,None
1051.6,35.1,39.6,93.2,19.34,-0.08,0.53,24.0,None
2316.0,85.3,34.5,88.8,42.08,0.26,0.02,21.8,None
1337.9,50.2,22.9,89.7,5.18,0.18,0.4,13.8,P0101
2547.9,87.1,43.7,88.7,10.03,0.57,-0.55,25.7,P0101
2812.9,102.9,38.9,94.4,50.9,1.41,-0.1,22.9,None
2076.9,73.2,54.4,91.6,8.19,-0.54,-0.53,29.2,P0101
2699.0,96.4,35.5,94.0,10.96,-0.29,-0.61,21.4,P0101
1838.9,59.8,45.9,90.9,33.54,-0.73,0.42,25.0,None
3050.4,110.8,37.0,90.0,54.42,-1.11,-0.02,24.4,None
1850.3,62.4,39.9,89.9,32.94,-1.44,-0.48,22.4,None
1805.2,62.9,33.8,94.3,32.44,24.57,13.52,23.0,P0171
2100.0,45.0,75.8,89.5,51.38,1.04,0.33,16.1,P2463
1476.0,47.5,36.0,89.4,26.8,-1.63,-0.72,21.3,None
2515.8,89.1,34.2,91.5,44.84,-0.98,-0.56,19.1,None
819.0,24.2,45.4,94.6,15.01,0.09,0.16,25.2,None
968.8,31.2,34.0,89.4,17.88,1.89,0.13,18.8,None
2779.2,99.6,15.5,93.9,50.44,0.94,0.65,9.5,None
1217.5,36.3,69.3,94.7,18.92,0.45,0.5,27.3,P0300
2451.2,81.8,33.0,94.1,43.81,1.89,0.62,17.8,None
3161.2,114.0,27.3,90.0,56.63,-1.49,0.0,18.8,None
2134.9,71.1,25.9,94.2,38.42,1.31,0.49,17.8,None
2934.8,100.7,31.2,93.8,53.05,0.99,0.9,18.6,None
2470.8,85.4,51.8,90.1,44.97,-1.38,-0.56,28.9,None
1944.9,65.0,20.5,92.2,34.7,-1.51,0.25,12.5,None
2732.4,92.3,25.8,88.5,49.09,0.82,0.13,14.6,None
1804.5,67.3,30.3,92.0,32.49,1.4,-0.4,21.2,None
1216.0,42.6,31.7,92.7,22.01,1.19,-0.94,17.7,None
1162.5,39.9,21.2,92.9,20.51,0.92,-0.09,13.2,None
1007.0,34.7,34.4,91.5,18.39,-1.85,0.54,21.3,None
2667.3,91.2,19.3,91.9,47.72,1.91,0.73,13.7,None
1222.7,40.7,15.0,92.2,22.19,-1.72,0.32,8.9,None
802.0,27.4,54.2,90.7,14.61,-0.5,0.64,31.8,None
1038.5,39.8,19.2,92.8,18.88,1.65,-0.48,15.5,None
1670.8,55.0,49.0,125.9,30.35,1.16,-0.11,28.5,P0117
2100.0,45.0,85.8,89.6,41.75,-1.07,0.08,25.2,P2463
1175.4,35.4,70.7,91.0,19.61,-0.41,-0.17,21.2,P0300
2114.0,77.9,22.5,90.3,38.29,1.51,-0.0,13.5,None
1024.8,39.6,91.0,95.3,18.68,0.05,0.89,19.2,P2463
2041.7,70.5,25.5,88.7,36.88,-0.01,-0.74,14.1,None
2317.6,79.1,37.3,89.3,42.18,-0.75,-0.83,22.7,None
2152.3,76.3,22.2,90.9,39.09,0.51,0.09,16.2,None
1000.8,37.1,34.8,92.3,17.82,-0.58,0.29,22.3,None
1243.7,45.3,16.3,95.8,22.32,-1.96,-0.51,13.0,None
1894.5,67.7,40.1,117.2,33.9,0.45,-0.28,23.9,P0117
2294.0,78.7,22.5,89.4,41.14,1.03,0.94,14.4,None
2030.8,75.7,49.0,91.8,36.08,1.75,-0.16,30.2,None
1414.0,49.7,54.6,93.6,25.78,-1.73,0.39,30.6,None
2850.5,100.8,16.2,93.9,51.04,0.98,0.69,11.4,None
2926.6,100.9,41.5,94.9,52.94,20.32,18.84,21.5,P0171
2734.3,92.1,31.8,89.0,10.98,-1.22,-0.8,20.2,P0101
1320.8,48.5,17.8,95.0,24.07,-0.31,0.62,14.8,None
2463.4,83.9,49.1,92.9,44.75,-0.11,0.49,25.0,None
1236.5,43.5,24.2,89.0,22.51,-0.83,0.38,17.6,None
1803.8,59.8,54.7,93.9,32.77,-1.2,0.44,26.9,None
2033.9,45.0,91.7,90.9,37.07,-0.03,0.79,22.8,P2463
1184.9,38.5,30.2,95.1,20.86,0.8,-0.22,18.5,None
1482.9,52.7,52.8,92.9,27.09,-1.97,-0.39,26.5,None
2258.5,74.7,49.7,94.6,40.26,1.2,-0.46,24.9,None
2637.3,91.0,34.6,89.6,47.86,-1.14,0.02,21.2,None
1001.9,38.2,18.3,91.3,17.87,-0.64,0.78,15.9,None
1914.2,68.9,44.3,95.1,34.27,0.67,0.79,26.1,None
3143.7,110.2,26.5,89.2,56.1,23.03,13.72,17.3,P0171
1726.1,64.4,23.6,89.4,31.37,1.55,0.42,12.9,None
2217.8,73.1,20.0,90.8,8.87,0.48,-0.84,11.8,P0101
1945.4,65.0,17.9,88.8,34.59,-1.66,-0.55,15.8,None
1221.8,43.7,34.8,92.4,21.65,24.93,16.14,18.1,P0171
2093.1,71.0,17.0,94.7,38.1,-1.88,0.09,14.0,None
1099.3,37.5,32.1,93.9,19.92,0.26,-0.18,19.2,None
1619.4,59.8,47.4,92.3,29.32,-0.2,0.19,28.0,None
1903.5,68.5,20.5,91.4,33.98,0.57,0.82,13.0,None
1957.9,72.8,36.8,89.9,35.24,-1.06,-0.61,20.5,None
1550.2,51.0,25.8,90.9,27.83,1.51,-0.04,16.1,None
1728.0,56.0,15.2,88.4,30.68,-0.63,0.4,11.1,None
2703.9,93.5,18.7,91.5,48.74,-0.72,-0.15,15.4,None
2749.0,92.6,37.7,93.1,49.57,-1.72,-0.72,23.1,None
1227.6,39.5,25.0,95.1,22.09,-1.21,-0.41,15.8,None
1252.2,47.8,34.1,89.1,22.96,-0.99,0.49,18.4,None
3193.8,112.1,28.4,93.6,57.36,0.11,-0.22,20.7,None
991.6,37.4,18.9,91.4,18.05,0.86,-0.23,10.8,None
2100.0,45.0,75.6,94.2,49.14,-0.81,0.03,16.5,P2463
2625.8,96.4,40.4,125.0,47.47,1.13,-0.43,25.0,P0117
2530.8,85.9,39.6,95.1,10.12,0.83,0.6,23.1,P0101
1562.5,56.4,23.3,93.8,28.08,1.33,-0.21,18.1,None
2630.0,92.7,46.1,94.9,47.31,1.84,-0.18,25.7,None
2619.9,92.1,42.4,90.7,47.59,1.41,0.95,25.5,None
978.9,39.8,69.2,94.5,21.3,-1.57,0.91,21.8,P0300
2297.0,75.9,27.0,95.0,40.99,-1.84,-0.3,19.8,None
989.7,29.8,33.5,93.0,18.2,1.25,0.19,18.0,None
1460.0,49.9,47.0,88.1,26.32,1.09,-0.68,28.0,None
765.7,22.5,41.1,91.4,14.15,-0.83,-0.45,22.3,None
1633.9,58.8,40.9,91.2,29.62,-0.68,-0.08,22.4,None
2016.0,69.7,48.5,114.3,36.08,-1.96,0.22,24.3,P0117
2990.4,106.8,36.6,92.0,53.58,1.18,-0.2,23.6,None
2462.6,89.2,26.3,93.4,44.01,-0.63,0.41,14.3,None
2237.2,80.3,22.4,94.7,40.58,-1.92,-0.29,14.7,None
1323.3,51.1,18.1,125.4,24.09,1.51,0.48,12.2,P0117
1428.6,49.1,20.8,92.0,25.28,0.94,-0.74,12.8,None
1402.4,45.0,78.8,94.6,25.33,1.9,-0.46,17.8,P2463
2450.8,82.2,38.7,94.5,44.31,0.89,0.72,23.2,None
2689.0,94.6,25.6,94.3,48.41,-0.27,0.05,17.0,None
2997.4,104.4,26.6,91.8,53.73,0.73,0.06,14.2,None
1739.0,65.7,34.8,88.2,31.47,-0.9,0.85,18.8,None
1084.5,37.2,29.4,95.4,19.32,0.67,-0.29,18.4,None
3156.1,111.3,46.1,91.8,56.55,-1.96,-0.7,24.9,None
972.9,31.9,26.2,95.1,17.85,1.35,-0.48,18.6,None
1343.7,47.5,19.7,88.3,23.69,-1.98,-0.16,14.7,None
1894.0,62.4,43.0,89.6,34.05,1.77,0.86,24.3,None
2209.3,79.1,53.0,89.2,39.13,0.39,0.17,15.6,P0300
2100.0,45.0,92.3,89.2,44.37,1.54,0.22,21.0,P2463
3138.6,113.1,36.0,93.3,56.89,1.05,-0.37,23.5,None
1250.4,46.2,30.9,93.3,22.24,-1.73,0.05,17.7,None
1015.8,36.8,69.0,91.3,18.79,0.14,-0.29,20.5,P0300
2450.2,86.7,42.1,90.8,43.83,1.93,-0.94,23.3,None
1721.6,62.2,51.0,95.0,31.47,-1.57,0.18,26.2,None
2343.1,80.2,49.2,88.0,42.55,0.93,-0.48,28.5,None
2959.2,101.0,34.5,95.0,53.7,-1.06,0.58,22.4,None
2146.6,72.6,25.8,93.0,39.08,0.67,-0.36,18.9,None
2707.4,92.4,16.7,95.6,48.87,1.26,0.23,13.1,None
1024.2,35.9,18.7,115.9,18.37,0.34,0.79,13.2,P0117
1227.5,39.7,15.0,93.3,22.18,-1.37,-0.92,11.9,None
1085.8,34.4,15.6,95.5,19.8,1.15,-0.91,13.2,None
1860.5,67.9,15.1,120.3,33.03,0.76,-0.81,11.2,P0117
2674.1,92.8,43.3,91.9,10.87,1.96,-0.32,25.6,P0101
1036.7,39.1,29.3,93.1,4.15,1.25,0.4,15.3,P0101
