CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
Toyota Urban Cruiser,2019,2153.3,69.0,96.5,95.7,35.97,2.59,-1.51,29.0,P0300
Tata Altroz,2021,3145.9,122.9,55.8,97.1,59.63,1.93,-2.41,37.3,None
Toyota Urban Cruiser,2015,1184.3,54.9,12.4,86.1,21.87,-0.91,2.1,8.3,None
Tata Altroz,2021,2002.5,85.8,25.6,86.0,38.06,26.23,16.62,21.5,P0171
BMW X5,2023,2106.0,76.6,49.2,88.4,40.55,-3.1,2.45,39.4,None
Tata Harrier,2018,904.6,40.0,90.1,95.9,17.44,0.28,-1.54,36.0,P2463
Honda City,2021,1263.8,40.0,99.5,90.5,23.49,-0.33,1.37,21.2,P2463
Maruti Suzuki Vitara Brezza,2023,2144.0,87.5,17.0,85.4,40.66,1.97,2.85,23.0,None
Mahindra Marazzo,2020,819.2,25.7,47.7,94.1,15.94,29.61,18.17,35.2,P0171
BMW X5,2020,2948.3,114.9,58.9,136.5,55.41,2.91,1.73,43.7,P0117
Jeep Compass,2019,2767.5,113.0,50.2,85.3,52.87,3.92,2.74,33.0,None
Maruti Suzuki Dzire,2015,776.3,21.6,29.9,93.3,15.26,-2.27,-1.31,28.1,None
Mercedes-Benz GLC,2019,2000.0,40.0,91.7,95.8,48.03,0.61,-0.33,39.6,P2463
Tata Punch,2015,1587.3,51.1,21.2,88.7,30.7,3.23,2.27,22.5,None
Jeep Compass,2020,3293.4,123.9,35.9,89.7,62.35,2.83,2.61,32.8,None
Tata Tiago,2020,742.5,34.8,32.6,92.7,2.23,-2.46,1.63,22.6,P0101
Skoda Kushaq,2018,1154.3,42.5,26.3,86.0,3.37,2.49,2.45,21.6,P0101
Jeep Compass,2019,1875.1,77.6,16.0,97.2,36.33,-3.44,-0.44,13.1,None
Kia Carens,2020,956.7,42.4,47.2,122.7,17.6,1.24,2.41,28.7,P0117
Volkswagen Virtus,2024,3012.8,117.3,44.4,95.2,58.01,-3.23,0.42,30.2,None
Mahindra Thar,2023,1132.6,42.9,26.9,128.6,21.99,3.53,0.45,27.1,P0117
Tata Harrier,2019,3032.9,107.5,23.7,90.2,57.09,-3.12,-0.8,15.7,None
Ford EcoSport,2018,3098.3,125.5,42.9,93.8,59.27,3.0,-2.63,29.1,None
Tata Tiago,2021,1289.4,55.1,15.8,118.6,24.57,-2.63,-0.31,14.0,P0117
Maruti Suzuki Dzire,2015,840.3,23.6,55.0,93.2,16.59,22.42,21.07,30.1,P0171
Mahindra Thar,2024,1982.6,40.0,81.6,85.2,37.1,-3.55,-1.66,17.3,P2463
Toyota Fortuner,2021,2501.6,90.6,14.0,94.1,48.3,27.77,19.74,16.8,P0171
Renault Kiger,2017,2590.0,91.2,17.8,92.8,49.38,-2.24,0.33,17.5,None
Tata Tiago,2022,1544.8,50.2,24.5,127.0,29.33,1.8,-0.5,17.4,P0117
Hyundai Verna,2017,1898.4,69.9,59.4,92.7,35.92,1.08,-0.71,37.3,None
Maruti Suzuki WagonR,2019,1542.4,51.9,39.3,85.4,29.54,0.01,-0.52,24.5,None
Skoda Slavia,2019,1846.4,69.2,40.6,138.6,35.69,-3.6,0.72,25.7,P0117
Maruti Suzuki Dzire,2017,2484.0,99.0,13.5,90.9,47.91,26.21,24.1,9.9,P0171
Tata Tigor,2015,2850.8,89.7,82.9,94.0,48.0,1.89,1.58,25.7,P0300
Hyundai Alcazar,2023,2589.9,98.4,40.4,95.2,49.99,2.01,2.62,30.7,None
Toyota Glanza,2023,2081.9,59.4,72.2,94.3,33.84,3.68,-0.36,13.9,P0300
Toyota Innova Hycross,2016,1453.0,58.1,49.8,88.5,26.95,0.89,0.83,34.4,None
Renault Kiger,2020,2473.9,92.5,39.8,85.7,46.58,2.45,0.2,34.1,None
BMW X5,2019,1153.3,38.3,62.1,90.9,23.09,-2.85,-0.98,8.9,P0300
Nissan Magnite,2017,2202.6,93.3,17.4,92.6,42.0,-3.56,-2.26,15.6,None
Ford Endeavour,2023,2000.0,40.0,85.9,94.9,48.59,3.68,-0.01,19.2,P2463
Ford EcoSport,2020,2924.9,101.5,77.5,96.3,48.85,-1.65,0.0,18.9,P0300
Mahindra XUV700,2015,1572.6,64.5,58.2,93.0,30.27,-3.02,-2.93,38.2,None
Audi Q5,2021,3210.4,129.0,38.2,88.1,9.54,-3.69,-1.75,27.0,P0101
Hyundai Creta,2017,1647.8,69.3,22.1,88.7,31.04,-3.59,0.51,20.2,None
Honda City,2019,1154.0,53.0,17.1,132.2,22.17,3.63,-1.44,10.8,P0117
Kia Seltos,2020,1470.9,64.1,14.6,97.6,28.56,22.42,19.81,13.4,P0171
Kia Carens,2020,810.7,31.2,20.4,86.6,15.46,-0.46,-1.73,18.3,None
Ford Endeavour,2024,2000.0,40.0,90.1,95.9,39.32,0.57,-2.55,26.7,P2463
Renault Kiger,2015,1059.8,30.3,21.2,91.3,20.61,22.56,18.39,13.7,P0171
Maruti Suzuki Vitara Brezza,2018,1209.3,48.6,34.3,97.9,22.58,-2.52,2.29,26.7,None
Maruti Suzuki Dzire,2023,1345.6,43.0,28.4,93.7,25.02,-2.27,0.35,21.8,None
Hyundai Venue,2015,2775.0,110.3,59.2,138.4,53.12,1.87,-1.99,36.8,P0117
MG Astor,2020,1065.5,41.8,21.7,95.0,20.78,20.3,20.79,14.6,P0171
Jeep Compass,2017,2868.9,102.9,32.3,85.9,55.24,1.39,1.54,19.6,None
Toyota Innova Hycross,2020,2869.0,114.4,24.5,89.0,53.94,0.19,-0.74,22.4,None
Hyundai i20,2023,2674.5,98.3,36.1,88.2,50.86,-1.38,2.77,30.6,None
Mahindra Scorpio-N,2015,2534.5,92.1,26.6,91.4,7.58,0.17,-1.3,16.4,P0101
Kia Sonet,2015,1658.8,56.7,59.4,88.7,5.03,2.66,-2.29,42.4,P0101
Honda Amaze,2019,3156.2,125.1,43.9,91.8,60.13,1.63,2.47,30.6,None
Hyundai Verna,2022,2064.7,88.2,27.2,86.0,39.86,26.73,23.73,19.9,P0171
Maruti Suzuki Celerio,2018,2643.6,99.8,16.8,91.5,50.7,1.37,-1.53,22.3,None
Kia Carens,2020,1101.6,35.4,29.0,91.4,21.48,2.29,-2.12,17.7,None
Kia Sonet,2023,2473.5,90.8,15.9,88.2,46.22,-0.24,-1.05,17.9,None
Hyundai Tucson,2019,2553.6,91.1,30.4,87.3,7.48,3.1,-0.61,26.2,P0101
Maruti Suzuki Dzire,2020,1503.6,52.8,22.0,96.2,27.78,19.28,22.01,20.2,P0171
MG Astor,2019,2900.2,109.0,37.4,94.0,54.37,23.39,22.67,30.6,P0171
Volkswagen Virtus,2020,3464.7,125.9,17.6,86.5,65.79,25.17,16.05,14.3,P0171
Hyundai Verna,2023,2864.1,102.2,36.1,85.1,54.67,1.93,-0.73,21.6,None
Hyundai Creta,2019,2708.4,109.5,20.6,93.4,51.25,1.72,2.22,23.4,None
Nissan Magnite,2017,2000.0,40.0,80.1,89.2,66.51,-0.13,-1.27,30.2,P2463
Tata Safari,2020,918.6,39.7,19.1,95.4,2.95,-1.87,-1.06,13.9,P0101
Tata Sierra,2021,2625.0,106.2,36.1,87.5,50.5,-1.45,-0.63,31.9,None
Honda Amaze,2015,1973.1,73.3,52.4,88.8,5.88,-3.82,2.78,30.4,P0101
Mahindra XUV700,2015,937.1,28.8,40.3,86.5,17.48,3.03,-1.59,23.5,None
Nissan Magnite,2020,2052.1,83.6,14.1,125.0,38.88,1.4,-0.52,10.9,P0117
MG Astor,2020,2245.8,94.7,33.0,90.8,43.37,-1.81,0.89,20.9,None
Ford Endeavour,2021,1785.4,40.0,90.9,96.6,34.23,1.77,-1.3,25.8,P2463
Audi Q5,2021,1130.2,52.0,30.9,118.3,21.0,2.12,-0.74,29.4,P0117
Maruti Suzuki Vitara Brezza,2017,2003.2,52.5,63.5,90.5,29.87,-3.45,-2.31,27.6,P0300
Hyundai Venue,2016,2624.0,97.7,17.0,97.8,49.77,2.85,-1.06,17.9,None
Maruti Suzuki Vitara Brezza,2019,1895.2,69.0,51.9,85.0,36.69,22.89,16.02,32.7,P0171
Ford Endeavour,2017,1570.7,56.9,19.8,90.6,29.32,-0.91,2.46,23.3,None
BMW X5,2023,1865.7,79.1,39.6,87.2,35.46,1.48,-2.34,26.1,None
Toyota Glanza,2019,2055.1,74.5,54.1,95.7,39.0,-1.61,-1.78,38.3,None
Hyundai Verna,2017,1073.5,32.5,36.1,87.3,19.84,0.21,-2.3,21.3,None
Tata Punch,2017,1949.4,75.3,25.9,95.1,37.48,-1.45,-1.37,27.4,None
Tata Tiago,2016,2585.0,101.4,20.0,87.7,49.89,2.4,-2.45,15.2,None
Tata Punch,2022,700.8,28.2,22.2,97.0,13.7,-3.57,-1.49,23.9,None
Maruti Suzuki Swift,2018,2105.0,83.2,52.9,90.5,39.4,1.21,-2.88,30.4,None
Mahindra Bolero,2019,3381.4,122.2,21.0,86.0,63.7,0.78,-1.6,14.5,None
Kia Carens,2023,1638.2,64.3,33.9,94.0,30.51,2.97,-2.45,28.0,None
Mahindra Bolero,2021,1161.2,35.2,50.5,90.1,21.43,-0.14,1.95,38.0,None
Tata Sierra,2019,2947.9,112.3,46.1,91.3,55.3,20.92,24.36,28.4,P0171
Skoda Slavia,2019,3152.9,116.5,49.4,92.9,60.55,0.16,1.18,37.0,None
Maruti Suzuki Ertiga,2015,2000.0,40.0,91.6,93.9,40.32,-2.6,-1.76,13.9,P2463
Mahindra XUV700,2018,2869.2,114.9,59.9,88.9,54.84,-3.44,1.63,44.0,None
Mahindra Bolero,2017,2197.0,79.8,34.5,93.2,41.9,1.87,-0.17,32.1,None
Tata Punch,2018,2439.4,95.0,32.5,88.0,46.7,-3.63,-1.04,27.6,None
Nissan Magnite,2021,2000.0,40.0,93.3,95.6,48.94,0.74,-2.95,18.3,P2463
Hyundai Alcazar,2017,3118.7,127.8,35.1,87.7,58.83,3.04,-2.54,29.6,None
Renault Kiger,2024,3333.2,123.4,27.9,91.9,10.04,-0.97,0.15,16.3,P0101
Toyota Fortuner,2024,879.6,32.0,36.2,91.4,16.19,26.98,23.69,29.9,P0171
Hyundai Venue,2020,874.8,32.0,55.6,92.7,17.21,2.73,-0.73,37.1,None
Skoda Kushaq,2021,3027.5,106.9,51.0,90.4,57.99,-2.02,-1.78,38.8,None
Hyundai Verna,2016,3102.6,108.8,53.5,137.7,59.28,-1.45,-2.6,37.3,P0117
Ford EcoSport,2016,844.4,37.5,95.9,90.6,15.39,-2.0,0.89,24.0,P2463
Tata Nexon,2015,2339.5,89.9,25.5,93.7,44.17,1.26,1.71,17.6,None
Toyota Glanza,2015,741.7,23.2,15.6,86.6,13.82,-3.07,0.87,20.6,None
Volkswagen Virtus,2021,1183.0,54.3,37.2,91.6,22.98,0.69,-1.67,27.5,None
Toyota Urban Cruiser,2017,2363.5,81.2,44.5,94.3,6.93,-0.27,-1.56,33.4,P0101
Maruti Suzuki Alto,2015,3115.9,113.1,59.9,85.7,59.23,2.62,-1.0,37.3,None
Maruti Suzuki Baleno,2021,2829.2,98.5,22.3,85.5,53.99,2.18,-1.04,19.3,None
Maruti Suzuki Ertiga,2019,780.2,29.6,44.9,89.3,14.76,2.37,2.13,33.4,None
Tata Nexon,2023,821.2,30.8,52.5,137.7,16.32,-3.29,-1.14,39.5,P0117
Mahindra Bolero,2022,713.0,37.0,15.5,88.5,14.18,3.8,2.39,11.6,None
MG Astor,2023,2000.0,40.0,99.2,90.9,42.77,-0.31,-1.13,25.2,P2463
Ford EcoSport,2020,2694.1,100.8,48.0,95.3,51.11,1.12,0.51,34.4,None
Mahindra XUV300,2015,1352.9,58.2,57.3,129.1,25.33,-2.37,0.67,40.0,P0117
Tata Safari,2018,2954.6,111.3,26.9,93.2,56.44,-1.6,0.02,22.7,None
Tata Tigor,2022,2641.2,106.5,48.4,91.5,50.1,3.71,2.56,33.7,None
BMW X5,2019,2000.0,40.0,85.0,95.2,62.29,3.27,-2.65,32.8,P2463
Mahindra XUV300,2017,1771.0,71.3,34.6,87.5,33.93,-0.29,0.12,24.5,None
Tata Harrier,2022,1718.9,63.7,36.1,92.6,33.26,23.78,22.79,21.6,P0171
Renault Kwid,2017,3300.5,120.3,34.6,93.7,63.32,1.63,1.7,29.1,None
Toyota Fortuner,2022,2075.3,77.1,35.5,90.8,39.29,-2.9,1.78,24.5,None
BMW X5,2020,1406.0,46.0,55.8,88.6,4.27,-1.21,0.56,34.5,P0101
Maruti Suzuki Vitara Brezza,2015,1266.5,39.2,42.3,133.4,23.98,3.27,-1.3,33.1,P0117
Tata Tiago,2023,2228.5,86.5,19.5,94.8,42.71,2.26,2.17,23.7,None
Volkswagen Virtus,2018,2463.0,86.4,13.1,93.7,7.45,-1.1,0.55,19.7,P0101
Maruti Suzuki Baleno,2023,3032.3,107.4,59.6,125.7,57.84,-1.21,1.51,33.3,P0117
Kia Sonet,2024,1316.0,40.0,94.8,90.3,24.98,3.23,-0.64,18.6,P2463
Hyundai i20,2020,2107.5,80.1,19.7,92.2,40.65,3.52,0.31,16.7,None
Honda Amaze,2024,2947.4,108.3,13.8,95.7,56.42,1.66,0.08,15.0,None
Tata Harrier,2016,2192.5,83.0,13.4,97.8,42.11,1.19,1.57,19.5,None
Toyota Glanza,2019,2348.4,81.9,11.8,94.0,44.52,2.33,-0.56,20.8,None
Maruti Suzuki Baleno,2015,2604.4,96.5,18.4,88.4,48.93,1.93,1.35,19.6,None
Maruti Suzuki WagonR,2022,2525.0,87.0,13.5,92.6,47.92,0.01,-1.78,20.6,None
BMW X5,2021,2272.3,91.3,27.6,125.8,43.93,-1.33,-0.09,22.1,P0117
Honda Amaze,2015,2536.2,93.0,26.4,88.3,47.45,-3.3,-1.52,18.7,None
Maruti Suzuki Baleno,2017,2790.4,103.0,57.0,87.5,53.17,25.37,15.7,32.2,P0171
Kia Sonet,2024,2979.4,107.5,51.2,97.2,59.15,1.42,-2.6,17.6,P0300
Maruti Suzuki Dzire,2015,1171.9,43.5,12.5,91.0,21.91,-1.36,1.47,17.1,None
Honda Amaze,2015,1834.1,65.9,70.9,88.7,31.03,-3.31,-2.44,31.5,P0300
Maruti Suzuki Dzire,2022,1137.8,46.5,26.8,88.7,21.06,-1.99,-1.12,20.1,None
BMW X5,2019,2000.0,40.0,91.9,85.7,39.47,2.4,-0.97,27.3,P2463
Ford EcoSport,2024,2963.6,120.1,55.5,95.1,56.05,-1.97,-0.36,34.2,None
MG Astor,2018,2411.5,100.5,86.3,92.5,49.68,-1.96,1.32,29.9,P0300
Hyundai Tucson,2017,3059.7,110.3,51.3,88.2,57.46,0.24,1.15,30.6,None
Tata Altroz,2017,2703.1,112.2,18.0,85.0,51.09,1.28,-0.17,14.6,None
Hyundai i20,2018,2337.6,79.3,52.8,96.6,43.96,-3.79,0.23,29.5,None
Hyundai Verna,2019,3033.9,124.0,49.1,93.2,57.02,24.94,23.6,33.1,P0171
Honda Amaze,2017,1009.8,31.2,45.4,95.8,18.65,-0.48,-0.22,29.0,None
Maruti Suzuki Baleno,2019,1412.7,40.0,86.0,86.1,27.57,2.97,2.51,30.0,P2463
Mahindra XUV300,2024,3350.7,122.2,44.0,86.4,63.64,-1.9,-1.74,29.3,None
Tata Punch,2018,872.3,40.8,32.6,91.5,16.34,2.42,-1.13,25.9,None
Mahindra Thar,2016,2970.0,111.4,29.8,85.3,55.96,1.4,1.17,27.7,None
MG Hector,2024,2000.0,40.0,91.5,86.3,45.57,3.83,2.37,23.1,P2463
Maruti Suzuki Vitara Brezza,2017,3286.3,119.0,43.3,95.2,62.96,2.28,1.1,23.8,None
Renault Kiger,2023,3494.0,140.2,22.7,93.6,66.16,23.94,18.57,18.2,P0171
Maruti Suzuki Dzire,2018,3412.2,124.0,56.9,96.8,64.34,1.66,1.03,42.9,None
Honda City,2021,1270.1,50.1,30.1,86.3,23.93,22.61,20.97,21.1,P0171
Tata Altroz,2023,1046.8,40.0,88.5,96.1,19.62,0.35,1.51,23.4,P2463
Maruti Suzuki WagonR,2022,2248.8,77.9,17.5,97.9,42.31,1.12,2.68,11.2,None
Jeep Compass,2016,774.6,26.0,43.7,90.6,15.51,-1.69,1.75,36.2,None
Maruti Suzuki Celerio,2017,1364.0,50.7,42.9,90.4,25.14,1.9,1.27,33.1,None
Maruti Suzuki Dzire,2019,3242.1,115.2,44.4,86.2,62.36,26.48,18.09,25.3,P0171
Audi Q5,2019,819.9,31.8,37.2,138.9,15.53,-3.65,1.42,28.0,P0117
Tata Sierra,2024,2525.0,94.1,23.5,125.0,47.69,-1.65,-2.8,14.1,P0117
Mahindra Marazzo,2022,1088.3,43.5,19.6,85.7,20.35,-1.2,1.14,24.7,None
Mahindra XUV700,2024,930.2,41.3,12.4,96.9,17.25,24.01,23.59,14.8,P0171
Jeep Compass,2024,2841.8,94.8,54.9,91.3,48.46,0.54,-1.55,19.2,P0300
Kia Sonet,2019,2000.0,40.0,93.8,87.6,58.22,1.34,-1.07,24.0,P2463
Hyundai Alcazar,2022,3305.4,119.5,32.3,93.4,62.88,-0.96,2.85,21.3,None
Volkswagen Taigun,2018,2182.6,91.0,51.7,123.1,41.81,1.17,2.47,36.0,P0117
Mahindra Scorpio-N,2024,885.5,35.1,33.6,91.1,2.65,1.78,0.27,27.1,P0101
Hyundai Alcazar,2017,1530.6,63.4,33.7,97.6,28.82,2.29,-1.36,26.1,None
Volkswagen Virtus,2019,913.2,33.4,12.7,88.7,17.15,-1.85,-1.42,9.1,None
MG Hector,2020,2073.2,82.4,48.8,132.9,38.99,-3.22,-0.61,32.3,P0117
Maruti Suzuki Alto,2023,2518.0,88.2,40.2,86.3,47.23,2.62,1.9,29.5,None
Renault Kwid,2016,2088.7,76.7,39.8,97.9,39.22,-3.1,0.98,25.9,None
Hyundai Alcazar,2024,3186.6,116.1,15.6,86.1,61.32,-0.27,-0.91,18.5,None
Hyundai Alcazar,2022,1476.4,61.2,15.9,135.5,27.82,-2.44,0.96,15.3,P0117
Tata Safari,2015,2173.3,91.5,45.5,86.2,41.86,20.72,21.81,35.7,P0171
Mahindra Thar,2015,1654.6,56.9,32.8,88.7,31.08,1.48,-0.1,31.1,None
Hyundai i20,2015,2984.6,120.5,54.3,94.4,56.03,2.25,1.46,39.1,None
Ford EcoSport,2019,3212.9,127.8,26.1,97.1,60.94,0.01,-0.14,25.7,None
Ford Endeavour,2020,2161.8,86.4,26.7,91.0,6.62,-1.63,-0.37,17.9,P0101
Maruti Suzuki Ertiga,2018,1217.8,43.8,24.5,87.9,22.6,0.71,-2.22,19.2,None
Mahindra Scorpio-N,2020,1359.4,45.9,23.0,90.1,25.07,-2.34,0.53,23.8,None
Volkswagen Virtus,2018,2119.0,80.4,55.8,97.8,6.55,3.03,0.06,36.6,P0101
Toyota Fortuner,2020,2000.0,40.0,89.2,86.2,48.46,-1.35,-2.84,37.3,P2463
MG Astor,2020,3187.0,116.7,55.8,94.9,60.15,1.51,0.51,33.9,None
Mercedes-Benz GLC,2015,2172.3,84.5,42.3,88.5,40.59,-3.03,-2.35,31.8,None
Maruti Suzuki Alto,2018,1407.9,45.9,33.4,118.9,27.43,-0.15,-1.79,24.4,P0117
Maruti Suzuki Alto,2024,3015.4,104.9,35.6,96.2,56.79,-1.52,0.68,30.5,None
Tata Altroz,2023,3091.5,113.6,50.3,94.8,58.86,3.49,-1.74,36.3,None
Mahindra Bolero,2018,2718.5,82.1,74.7,93.8,44.22,-0.85,-2.16,23.7,P0300
Maruti Suzuki Ertiga,2021,2986.1,113.4,45.7,94.5,57.23,3.56,2.99,25.2,None
Nissan Magnite,2024,1165.0,43.7,51.5,96.7,22.46,27.41,17.2,31.8,P0171
Renault Kwid,2017,1574.6,63.4,53.2,86.2,30.0,3.0,1.28,38.7,None
Tata Safari,2016,2397.9,83.1,59.2,92.0,45.63,1.05,1.12,39.0,None
Toyota Innova Hycross,2017,3091.2,120.4,19.4,96.7,9.19,-3.05,0.68,14.3,P0101
Ford Endeavour,2016,1200.4,54.0,35.7,88.5,23.55,1.6,-2.07,28.7,None
Hyundai Verna,2016,3177.3,118.1,23.1,89.9,60.87,2.84,-0.42,25.0,None
Tata Tigor,2016,1143.9,49.3,45.8,87.0,21.22,0.18,-1.62,33.3,None
Tata Nexon,2023,750.7,21.1,14.1,87.7,15.06,3.43,0.89,12.1,None
Skoda Kushaq,2019,2133.0,80.6,39.0,85.2,40.09,0.17,-2.92,22.8,None
Hyundai Verna,2022,2327.3,109.3,77.5,96.9,53.79,1.4,0.52,34.0,P0300
Maruti Suzuki WagonR,2016,2000.0,40.0,82.3,88.6,51.51,1.32,1.37,23.4,P2463
Skoda Kushaq,2023,1683.2,66.4,47.0,93.3,32.02,-3.04,-1.62,35.3,None
Maruti Suzuki Vitara Brezza,2019,807.5,36.8,40.7,85.3,14.86,1.81,0.21,28.6,None
Volkswagen Virtus,2016,992.5,30.3,49.6,95.0,18.59,-0.38,0.76,29.9,None
Renault Kiger,2023,3434.7,138.3,38.9,97.6,64.93,0.86,-0.09,28.7,None
Maruti Suzuki Ertiga,2023,2584.3,97.3,41.7,96.5,48.63,21.86,15.19,33.6,P0171
Mahindra Bolero,2021,3296.6,134.9,35.2,97.5,62.46,-2.86,0.14,29.1,None
Volkswagen Virtus,2022,2141.5,67.6,104.3,91.7,33.46,3.2,1.4,27.4,P0300
BMW X5,2019,2000.0,40.0,93.4,98.0,59.97,-3.62,-2.62,40.0,P2463
Mahindra Thar,2016,1368.3,52.8,11.2,126.7,26.36,3.86,-2.96,12.2,P0117
Hyundai Tucson,2021,1302.1,53.9,20.4,86.3,25.35,-3.47,2.99,17.1,None
Maruti Suzuki Swift,2020,3232.8,118.7,27.5,96.1,9.87,2.1,2.46,27.3,P0101
Tata Sierra,2022,2049.3,81.8,18.5,90.5,38.43,-1.75,0.45,11.4,None
Hyundai Creta,2017,1780.8,73.1,38.7,97.8,34.53,-3.03,0.09,30.3,None
Tata Harrier,2018,2726.6,98.4,42.4,93.1,51.9,3.92,0.91,27.9,None
Tata Tigor,2016,1263.2,54.1,55.4,89.4,24.17,3.66,1.69,35.0,None
Hyundai Alcazar,2017,3308.2,124.8,36.9,89.6,63.48,-2.89,-1.73,25.0,None
Mahindra Scorpio-N,2023,1249.1,43.5,55.2,86.1,23.26,-2.1,-2.74,38.3,None
Hyundai Venue,2022,2366.3,80.6,28.9,91.4,45.19,-2.78,-0.76,23.8,None
Maruti Suzuki Dzire,2016,1153.8,39.3,23.6,89.4,21.67,3.38,-2.49,16.7,None
Volkswagen Virtus,2024,2758.3,103.8,16.8,115.4,53.1,2.26,-0.19,17.3,P0117
Volkswagen Virtus,2017,2299.5,90.9,32.9,92.2,44.28,0.1,-2.05,30.4,None
Tata Nexon,2015,3191.8,128.0,15.0,87.8,59.92,22.6,24.61,12.5,P0171
Toyota Urban Cruiser,2019,2033.7,84.7,52.2,89.4,38.53,1.16,-1.91,40.1,None
Hyundai i20,2024,1184.6,40.0,87.0,96.2,22.71,-3.86,2.99,25.7,P2463
Jeep Compass,2018,2283.0,77.4,48.2,93.3,35.9,-3.77,2.32,11.3,P0300
Tata Safari,2018,1745.2,66.8,16.4,96.4,33.05,-1.23,-0.04,20.6,None
Hyundai i20,2020,1566.5,59.6,44.9,90.2,29.97,3.76,0.49,35.4,None
Maruti Suzuki Vitara Brezza,2023,2909.6,117.6,43.2,128.0,55.12,-1.13,2.11,31.3,P0117
Volkswagen Virtus,2019,717.5,35.2,56.1,93.5,2.32,2.45,-2.58,42.6,P0101
Toyota Glanza,2020,3113.6,111.4,22.6,88.5,58.68,-0.02,-2.97,25.9,None
Skoda Slavia,2020,3468.1,141.3,12.1,89.7,65.87,1.65,0.5,8.7,None
Mahindra Scorpio-N,2021,2221.2,84.2,42.4,90.3,42.74,-3.6,-1.41,30.4,None
MG Hector,2024,1057.7,37.9,32.7,90.0,20.05,-2.46,2.07,26.4,None
Toyota Innova Hycross,2019,2621.5,95.1,14.5,90.4,50.02,-2.31,2.56,16.0,None
Toyota Urban Cruiser,2017,3181.0,127.2,25.9,85.9,60.25,2.91,1.08,24.1,None
Volkswagen Virtus,2017,910.6,38.8,45.0,90.2,17.63,-1.32,-0.28,30.4,None
Tata Sierra,2022,2000.0,40.0,82.5,91.3,42.73,0.37,-0.27,31.8,P2463
Mahindra XUV300,2024,1758.9,69.3,25.4,88.8,5.35,-1.31,0.21,15.0,P0101
Kia Sonet,2024,2556.5,88.4,51.0,86.7,49.28,2.68,-1.74,39.3,None
Volkswagen Virtus,2021,2042.2,74.1,15.8,92.6,38.33,-1.31,2.47,16.4,None
Maruti Suzuki Baleno,2017,3682.1,111.5,76.5,91.4,59.99,0.77,0.04,27.0,P0300
Tata Nexon,2024,1636.9,66.3,16.0,91.0,30.55,-2.38,2.77,16.4,None
Kia Carens,2017,3063.4,120.1,18.8,92.1,58.23,-1.93,-2.24,21.4,None
Maruti Suzuki Celerio,2016,3318.1,133.5,53.3,86.4,62.89,0.62,-1.53,36.2,None
Hyundai Verna,2015,1882.5,65.2,32.0,90.7,35.68,-1.09,2.97,25.0,None
Tata Tiago,2024,2000.0,40.0,95.2,91.4,43.33,2.67,1.12,20.8,P2463
Renault Kiger,2021,3203.7,122.4,36.7,96.2,60.56,21.8,21.37,23.4,P0171
Renault Kwid,2018,2489.5,101.4,38.1,122.2,46.53,-1.33,-2.26,22.7,P0117
Tata Tiago,2015,3109.7,122.9,22.7,95.4,59.71,24.91,16.63,16.2,P0171
Maruti Suzuki Dzire,2015,1529.5,58.3,26.4,94.7,28.99,20.43,24.77,24.5,P0171
Hyundai Tucson,2019,1103.3,32.4,46.9,90.5,20.92,3.51,2.62,32.4,None
Hyundai Creta,2020,2937.7,108.0,61.9,92.6,57.62,2.23,0.06,16.2,P0300
Maruti Suzuki Vitara Brezza,2022,2409.5,83.7,32.1,86.3,45.39,-2.67,0.38,26.2,None
Mahindra Bolero,2019,1345.2,48.0,23.0,90.2,26.19,-3.82,1.45,15.6,None
Kia Sonet,2017,883.4,31.6,27.1,94.2,17.16,-1.8,1.01,24.5,None
Kia Carens,2024,2153.0,87.0,36.9,90.0,40.7,-1.71,1.97,21.5,None
Hyundai Tucson,2022,1703.3,57.7,45.2,89.5,31.94,-3.5,-0.26,37.2,None
Ford Endeavour,2023,1050.1,33.9,97.7,97.5,19.69,-0.15,-0.45,21.6,P2463
BMW X5,2021,1731.9,63.5,26.1,94.9,32.81,1.34,1.05,26.0,None
Honda City,2022,2363.9,100.9,87.0,89.8,50.01,3.9,0.96,31.0,P0300
Maruti Suzuki Vitara Brezza,2018,2572.8,93.2,13.3,86.7,49.15,3.52,-1.19,21.1,None
Hyundai i20,2016,1728.7,60.4,48.5,93.7,33.16,1.83,-0.36,33.4,None
Toyota Glanza,2017,3351.4,120.5,13.5,132.8,63.62,3.43,-1.69,9.5,P0117
Toyota Fortuner,2016,2219.4,89.8,20.9,87.6,42.42,3.84,-0.84,12.9,None
Mahindra Marazzo,2017,2101.7,73.2,28.5,91.4,40.17,2.15,-1.75,24.2,None
BMW X5,2022,2739.4,100.8,46.1,95.6,51.71,-1.74,1.14,28.9,None
Maruti Suzuki Vitara Brezza,2018,2122.3,73.1,25.8,90.0,40.84,-0.41,-1.12,22.5,None
Kia Seltos,2016,901.5,35.7,81.8,86.5,17.07,1.02,1.45,40.2,P2463
Mahindra Bolero,2023,2125.4,76.5,24.5,97.1,39.59,3.99,0.26,22.1,None
Mahindra Thar,2019,2499.8,92.9,30.6,90.8,48.22,21.66,24.33,22.5,P0171
